"";"Comp.1";"Comp.2";"Comp.3";"Comp.4";"Comp.5";"Comp.6";"Comp.7";"Comp.8";"Comp.9"
"Nova Independência";0,314627453029448;0,674243502629619;-0,0484987468137187;1,12973726174195;-0,240888463486279;-0,24676903328376;-0,0693574268265237;0,751841017750628;0,0108701670663476
"Nova Luzitânia";0,41132375798122;0,851202167557271;-0,184504790024832;0,898865168215285;0,536946501581341;0,100469117622244;0,557479791332312;0,323620360125786;0,0939622797011916
"Nova Odessa";-5,03608403532612;-0,240771198833209;-0,2045379228757;0,0623862627576796;-0,502293265164214;3,47574657516886;0,313557877491342;-0,0561150314759791;-0,164298486543814
"Novais";0,964007470343001;0,590580650624373;0,535820484607106;-0,360295687930889;0,361288079486696;0,202220224375101;0,551497955102791;0,0494181230179999;0,026891825919397
"Novo Horizonte";-0,76205000644572;-0,772003524485755;0,27396016706316;-0,486103625915308;1,05229768447845;-0,316331797735709;-1,09013227368136;-0,00550595891423356;-0,269590753096625
"Nuporanga";0,287762998081905;1,18076402509983;0,407262132749682;-0,109804780199082;-0,0873365881253279;-0,333113258245173;0,7213818083501;0,177466672291446;0,0125954431787311
"Ocauçu";1,60855895188966;-0,00486880218273211;0,510088129539574;-1,01378837508318;-0,166646945515987;0,0999544685918871;0,0150961493715166;0,0300894628121858;0,0204444893357826
"Óleo";2,16630296759035;-1,04349047594129;-0,591019245363973;-0,461689611567976;0,0661889781075959;0,281335781220318;-0,748586699510513;0,172273765789675;0,0907685256114115
"Olímpia";-2,32137955303075;-0,161369740348842;0,651124070519549;0,357513256045445;0,177210450012136;-0,910487325940135;0,0643888524414117;-0,462683758827302;-0,0675046460931292
"Onda Verde";2,06695749316366;-0,497170403996371;1,3909809868815;-2,33264086656249;-0,422742723190984;0,398906972393235;-1,45849208606428;0,269432343999472;0,14436453631282
"Oriente";0,465264748187276;1,14058274017767;0,44920839623908;-0,413528835297808;0,296296271703502;-0,0418846689647331;-0,356729498632307;0,363865517798892;0,0657896726598512
"Orindiúva";0,308765143483942;1,06527594413462;0,711958623928817;0,567763375981294;0,00115318170609052;-0,181371104233906;1,23934311507456;0,14137193231834;0,00185566871042035
"Orlândia";-2,34233578863895;0,227982089631797;0,604107139281787;0,248464382434001;0,215424749623794;-0,203904027887894;-0,317599444769818;-0,0371295384892678;0,164524944453109
"Oscar Bressane";1,15191180298056;0,19025836554902;-0,400013552201635;0,385264657950359;0,555365015152126;-0,00218739733845379;0,30305950709005;0,230783755987758;0,0608522374141167
"Osvaldo Cruz";-1,41740768851096;0,626331436586352;0,270255761038035;0,97879433165566;-0,0626738300321951;0,0738049881035133;-0,223011908195886;-0,105007014924713;-0,00831637511265486
"Ouro Verde";0,921183186536668;0,374628939543562;0,915557340740388;-0,830691890911195;0,408146418245376;0,203304016419898;-0,482424980071284;0,204528845978376;0,103136551679864
"Ouroeste";-0,573110604371433;0,657349196729266;-0,386438577373942;0,668352998507424;0,475798162441853;-0,442807825011322;-0,18811471416557;0,920586976150779;0,0869064067429345
"Pacaembu";0,748496168529235;-0,261858594883472;-0,597134876224034;0,839260972840204;0,0358741730959009;-0,00587382392799615;0,194042837759483;-0,0724568181879076;-0,0272243789852272
"Palestina";2,06087260150126;-0,870377288785503;1,33799849390872;-2,03952445144841;0,0839843832738678;0,334516547494125;0,200483004702027;-0,447193778650605;-0,0750902925432602
"Palmares Paulista";-0,533840165561176;1,32258033357438;0,680382645057359;0,677893627073976;0,163057877360021;0,594291085742284;0,187942240419649;0,248631762342042;0,175980551503007
"Palmeira d'Oeste";1,15240795501408;0,0639853817370628;0,026873857356334;-0,0972181513846939;-0,450685365604879;-0,0802005675357876;1,21282439219483;-0,335561188952275;-0,171121176937446
"Palmital";-0,329627896082446;0,202972729406945;-0,658183115116426;0,299637060171726;1,0180624201261;-0,348818189263565;0,183153724774294;-0,00906963511177807;-0,0916118728648097
"Panorama";-0,601804875560112;1,63006349889313;0,107893740713989;0,450048727213515;0,317087245689509;-0,374117553294703;0,16021566928939;0,209437463618209;0,000275212617936484
"Paraguaçu Paulista";-0,720479911468282;-1,13446482325297;1,08890334994098;-1,60739645022977;0,48643580261104;-0,369217481313308;-1,73234086665361;-0,221330047935632;0,0215250579813097
"Paraibuna";1,27992809104111;-2,05467486441409;-1,88350379253745;1,40758212053444;-1,95416694203266;-0,517632910581612;-0,43346601427837;-0,17338304203758;0,321801538600273
"Paraíso";0,906857634661657;0,66618827916475;0,602768107384899;-0,305931690767913;-0,149781279079498;-0,0111132971449465;1,65659586811739;-0,26391445185335;-0,0576692223107583
"Paranapanema";1,03178318513358;-0,877063859785352;0,821610839453492;-1,33383007914559;0,0582912222860197;-0,0765187661515405;-0,276773017414939;-0,208348733640055;0,115059184946672
"Paranapuã";1,79501347989078;-0,408202341812892;0,266735293374448;-1,18503145476417;1,0558304666362;0,466295437776545;-0,271650788496249;0,0431330130374311;0,0673976864574349
"Parapuã";0,655802387667886;-0,158580295233615;-0,895903731719899;0,943518294383932;0,88973291036849;-0,00800789573288933;0,202684772899819;0,103269043084323;-0,0259662406768697
"Pardinho";0,914445021725736;0,207119524204125;-0,0548614032485548;0,0428243698183165;-0,115367405428913;-0,0296213143105257;-0,048406164962725;0,26030200211496;0,08622148085544
"Pariquera-Açu";0,167549424946331;0,15999260666977;0,166547861543714;0,753806806753635;-1,18303054324127;-0,169211715745366;-0,282989753805091;-0,00314228794970935;-0,0188587749106357
"Parisi";1,70784750147643;-0,139571890457909;0,203949901263071;-0,317441965683641;0,164018507566617;0,217719202766653;1,11489345797443;-0,170336965639634;-0,027134823198233
"Patrocínio Paulista";0,274811677823704;0,214896457020183;0,493403564960294;0,148932459115762;-0,315358975083742;-0,200600835396076;-0,574602041339253;0,389008304441234;0,0290222118036586
"Paulicéia";0,493573072120051;0,68341395200674;-0,0499788684036342;0,805580232492471;-0,0172233516984951;-0,227866693924025;0,604381569854857;0,221708392105362;0,0199672779329665
"Paulínia";-14,7306414912058;-8,22649997817997;-0,951799542015377;-4,8146226518057;-0,499304853145316;-3,26220817763575;3,14671816177442;3,25775526350335;5,67899183684707
"Paulistânia";2,09773986294712;-0,772081925950187;-0,691620426394446;-0,13630621006023;0,0648715897959007;0,110649971272248;0,416222790361162;-0,0598951285572078;-0,0040766584830072
"Paulo de Faria";1,44280615622104;0,0626835717284092;1,18212723275022;-1,34449657863335;0,136817571644481;0,0421112964987933;1,1296251150845;-0,381509210955219;-0,10460240551095
"Pederneiras";-1,4844779713654;0,11911481032016;0,578319178716958;0,445899289312202;0,28696586756575;-0,509173171407452;-0,368596618823589;-0,329297423020954;-0,230955890297007
"Pedra Bela";2,27384853345964;-1,5941060972912;-1,22305648048234;0,65297497499261;-2,86477476980968;-0,0102379233068105;-0,463929034738873;-0,0243310548717254;0,0224178625904067
"Pedranópolis";2,28844255937118;-0,959279044914487;-0,33178475603695;-0,315104383666345;-0,55598376234201;0,135990282792542;0,540741811579401;-0,182470169968239;-0,0317876159169469
"Pedregulho";1,00564521015941;-0,646771443870787;0,419187534192269;-0,403497275615015;-0,297170827104826;0,0221940220340404;-0,808588732873728;0,0623456349855954;-0,0279651283886376
"Pedreira";-3,25567067044548;1,06373103253595;-0,517544064183126;0,0812746292979544;-0,0247947329069937;1,35013938013037;-0,0606367058072088;-0,446199682264077;0,272761835942789
"Pedrinhas Paulista";0,604499274169114;0,753275706563747;0,0252284046115292;0,84076250228207;0,0357904336242158;-0,131887872591223;0,724920077408764;0,314062352829116;0,0302511737261828
"Pedro de Toledo";0,629984774765956;0,258292587616218;0,00497943405461324;0,903583988291381;-1,0222013179379;-0,35446813988244;0,411781593204304;0,0551863135762872;0,0544020218822938
"Penápolis";-2,397248553477;-0,353733842439902;-0,043176939575714;0,555657728358138;0,790344156210487;-0,731278952519283;-0,187891815992247;-0,811409788280441;-0,336826900101552
"Pereira Barreto";-1,0589410416813;0,487637807297209;0,680609812788121;0,590970038412505;0,167572919043244;-0,5698714842035;-0,116277299198036;0,334261427347474;-0,135710413519473
"Pereiras";0,836847290783369;-0,130985744410259;-0,364400398821505;0,577264564962486;-0,624173184337452;0,0219435573960558;-1,2215477598795;0,539318990170487;0,160633265876158
"Peruíbe";-3,39018316251475;0,109114081982891;0,315913869332583;0,399784257997665;0,236527085067837;-0,419844346461573;-0,0849926614228587;-0,999144751526983;0,594479096804274
"Piacatu";0,965457179620494;0,427211919315321;0,235492199253151;0,0024116219148738;0,401969700732245;0,0272632429751801;0,744081761235494;0,0207757824129961;0,0101111107327426
"Piedade";-0,632346035228443;-1,29475071537115;-0,291720784005205;0,7513277927899;-2,41426468127921;-0,642322480153256;-1,01291387981381;-0,965046790158837;-0,399058652413812
"Pilar do Sul";0,252515559339659;-0,0925980147323575;0,749254996527628;-0,345273750732078;-0,683520382031955;-0,239155525673915;0,233159731946902;-0,495825314283613;-0,250397142649489
"Pindorama";-0,374683580660519;1,01700304234295;0,586094182365082;0,36304734821147;0,127765341393004;0,0865159142620999;0,570019550003751;0,0315250115050634;0,0154165015484397
"Pinhalzinho";0,499478438169217;-0,0558364887570971;-0,62778073632242;1,15892150354457;-2,30057182436011;-0,040530793855941;-0,113810106128323;0,0447406899864496;0,0211809580982373
"Piquerobi";1,76871270072073;-0,457120045411439;-0,116729300771474;-0,205420746095182;0,174612318902414;0,117265920306558;0,267627444726713;0,00526141514260511;0,0135770330035933
"Piquete";-0,547360643450707;1,0235072653091;0,119491906070017;1,21352596396128;0,507727319576588;0,168573833785083;-0,303656347461823;0,351715806757736;0,134756182724791
"Piracaia";-0,976578762907929;0,830412554537935;0,741522394839543;0,756933079554038;0,611510334235265;-0,137545842361185;0,0946250454996279;-0,0592589837419101;0,0760474870024515
"Piraju";-0,80170544641403;0,26446417078884;0,111740100287743;0,667646121728385;0,42373108187338;-0,267445568888757;-0,378295134260854;-0,0770708553349576;-0,0149235773198699
"Pirajuí";0,250939954003915;0,0117702671862645;0,62780286152133;-0,0767981862791952;-0,22903146004818;-0,170907312749212;-0,667537320665139;-0,116997372219482;-0,0617439529158555
"Pirangi";0,762419781614685;0,27967550034008;0,866067033641402;-0,749421819154489;0,21705277437571;0,280807343239072;-0,414921074621662;0,111267553421501;0,0573180346915298
"Pirapora do Bom Jesus";-2,57311808132166;6,38982697264518;-7,0193714707664;-5,09907961205531;0,0777904707714307;-2,276026463293;-0,468609734758798;-0,201316747850204;-0,0827886995323073
"Pirapozinho";-0,904017068831606;0,789169983632206;0,408652236019935;0,932877184864596;0,410755261758408;-0,274055092470848;0,111695895195131;0,0320896714063697;-0,121395914189982
"Pirassununga";-3,03299223374061;-1,12388684787563;0,765709688303388;-0,332225548524816;0,0284871298455796;-0,937061343151705;-0,273195630514966;-0,820929700964275;-0,506582335758499
"Piratininga";0,397959626303552;0,35100528470511;0,686369141570005;0,127842004245619;0,0525713301780629;0,0380444836328737;-0,910773353092621;0,351342890550349;0,153840746804786
"Pitangueiras";-1,27501118676574;0,37553596646555;0,814019564248026;-0,141004327671902;0,230880610329631;-0,259739387737787;-0,271690816369174;-0,295949140858983;0,000437078205726498
"Planalto";1,37931122536367;0,0441083966281152;0,161338415624065;-0,12973783977119;0,347009517791863;0,0500182325526938;1,15959861988394;-0,152118273315713;-0,06219944553184
"Platina";2,41108238739881;-1,21009804317114;-0,100334487472026;-0,955169311324817;0,952983697009122;0,466389443939945;-0,0125937081843845;-0,117829495996431;0,013072002375641
"Poloni";0,801269701816134;0,428205025710662;0,247298868052436;0,194852145174547;0,493209417454679;0,208843366280919;0,345343939381327;0,179630040290251;0,030766426127728
"Pompéia";-0,910028037236584;0,74147754671658;0,57756660817115;0,928976651593589;0,178915702710479;-0,512407595326195;0,0332505866812435;0,380321929943969;0,020926526046395
"Pongaí";1,41774648093928;0,123400618865912;0,00861430540007015;-0,21728500331833;0,375608056852824;0,0885807566733168;0,937071085648332;-0,094123601583217;-0,0533424550169206
"Pontal";-1,34746312208181;0,261019382073506;0,933654585330041;-0,589343260748301;0,379019077646074;0,0699731910824347;-0,997098102273036;-0,33180583641032;-0,153619518336124
"Pontalinda";1,71522346065756;-0,183859913902782;0,344724037543813;-0,684493015061072;0,292319415708375;0,209484213939407;0,780172508915294;-0,188394768056127;-0,0364099724520719
"Pontes Gestal";1,03218205639216;0,47184793404987;0,0350918370297029;0,00608218570848544;0,200456558654921;-0,0741658994938081;0,377507905278558;0,249070812282521;0,0362289479018525
"Populina";1,81569229888677;-0,4250683858234;0,0151254977293557;-0,526338865942476;0,424722011262113;0,148547180139423;1,01556785530828;-0,257504756389868;-0,0526465510975985
"Porangaba";1,05878840657436;-0,30303014875293;-0,874023316649617;0,918901470226111;-1,88517821718868;-0,243977370913089;-0,70444714093671;0,283287902358476;0,0845365934978243
"Porto Feliz";-1,99163907841537;-0,64187538242209;0,312225789064524;0,371192480718607;-0,186644282808542;-0,664295917525285;-0,428742222211691;-0,494780843008086;0,1484561883956
"Porto Ferreira";-3,1438408919559;0,216950158510856;0,170312142968714;0,00597710804381335;0,0990513990297809;-0,0830892646362088;0,214796193349138;-0,559517394566508;0,114037769559379
"Potim";-1,9167894656893;1,76811355286489;-2,07916730580693;-0,310166937086418;-1,37658241095027;1,86328248430299;-0,379349134183972;-0,171528299818428;0,38455069921975
"Potirendaba";-0,268165895453822;0,6137460566246;-0,00556339597152997;0,871911074205805;0,381393892990832;-0,202788716330143;0,483637137620043;0,112496230546747;0,0108239914469981
"Pracinha";0,991119353223911;0,623082302737255;-2,46966745244764;0,218321554973821;-1,83207776437433;-0,563696475217736;-0,127753162443691;0,206845634117472;0,0219384515998901
"Pradópolis";-1,11220817045943;0,709125746909598;-0,065463380430754;1,09054895000702;0,370713258900298;0,0767809448899074;0,136765412660562;0,516800788494795;-0,0696728971318849
"Pratânia";2,0246019643836;-0,785097327425196;0,294937378701096;-0,962530270320039;0,147176569407535;0,410297670014917;-0,227094167665423;-0,0428011128749956;0,0576549482711384
"Presidente Alves";0,791630803193044;0,712173348050535;0,629215704693105;-0,312333608264847;-0,308307943345797;-0,0537572874578879;-0,832708148424753;0,531217120223017;0,156328844912365
"Presidente Bernardes";0,293048081678042;0,417797286943197;-0,134464026011872;0,582637774956756;-0,355474159939531;-0,358216355597359;-0,154195284755667;0,143892832923672;0,0372386153820603
"Presidente Epitácio";-1,35716404361839;0,343610359682974;0,423750249794234;1,00886961552841;0,440806839153441;-0,640629706029078;-0,21820278599517;-0,478875359152942;-0,2068664924729
"Presidente Venceslau";-1,48663167449932;0,42397073053458;-0,0224345724094904;0,639155594391233;0,709107952983212;-0,648021016908715;-0,20568250698748;-0,368830914483174;0,0480499379802206
"Promissão";-0,132029020095774;-1,67295810653129;-0,69374099892007;0,327900126432417;1,56685646647211;-0,0465994503539598;-0,91522782487609;-0,253546341295345;-0,188693517041952
"Quadra";3,08881167531738;-2,22914791719237;-1,60641126470585;0,0205236943745501;-2,18001474482349;0,0538697190541424;-0,0239441811168299;-0,284562896288392;-0,0341469242868516
"Quatá";0,661561202251768;-0,39979751413496;0,618300856207979;-1,18609056769741;1,16105461490519;0,197273262433588;-1,84545622241247;0,657721161337699;0,0148196170485941
"Queiroz";0,769336447325393;-0,0461577067864306;-0,500586935361466;0,686881856612026;1,01646795906109;0,0792346509042684;-0,894502172948598;0,800525214040879;0,130446693570833
"Queluz";-0,118681401082801;0,855470073566925;-0,395022016961517;0,996646476948154;-0,0794991915463545;-0,211292116166862;-0,314218015129962;0,357070788379723;0,155939377607478
"Quintana";0,550093785906865;0,699013164629126;0,5481268568876;0,422001710751253;0,428747731111585;0,000148114776462198;0,166756753573139;0,313064711636865;0,0714408253281786
"Rafard";-0,179122806404475;0,946816598297901;0,119120086181039;0,990072015247171;0,0504808725603231;0,0901558290396;0,165550737747177;0,390993149449223;0,151085172324584
"Rancharia";-0,652973093835922;-0,201544516450655;0,565710357183943;-0,182311556643696;0,348334514501298;-0,500291084484393;-0,748407931240232;0,235325699803162;-0,240051085650845
"Redenção da Serra";1,78605632236878;-0,560386369760097;-0,631889793133759;0,0402535464921569;-1,05288724996865;-0,0661349506812521;-0,279662039457522;0,121393697722765;0,0368812139773971
"Regente Feijó";-0,729573803794199;0,863675407726834;0,346970635765334;0,805785317621074;0,224208203429726;-0,0477070013391522;-0,418449759081381;0,326724536306976;0,0655047426917581
"Reginópolis";1,949759586574;-0,509975321955342;-0,412370044045212;-1,85404630357381;-1,10613809944744;-0,0437106206442184;-1,63753140785517;0,11836940023702;0,0982094703246998
"Registro";-2,13361366400818;-5,70893582262644e-05;0,333091477454386;0,126872205652476;-0,178911557328496;-0,819402947833022;-0,357173993375223;-0,731538607824367;-0,288847025530088
"Restinga";1,68721842150637;-0,726590671764658;0,260759761517438;-0,644334990068717;0,375188260646292;0,362650862391751;-0,409909989577968;0,0511150574130988;0,100610577017102
"Ribeira";2,31910076536959;-1,48885498089996;-1,23776607286218;0,395040826722602;-1,74931100692042;0,00119312875399807;-1,17930033158921;0,259411484204266;0,116358006149508
"Ribeirão Bonito";0,679537188044755;0,588592294739592;1,04871751086388;-0,841976684628283;0,0606999132296547;-0,0710088898983527;0,55908523870862;-0,186461959734968;-0,0197702045946161
"Ribeirão Branco";2,06162312993178;-1,9876366985544;-0,5827747591932;-1,04250970877035;-0,791191749226732;0,182899067572226;-1,95585555640534;-0,207664138818774;0,0846136318308633
"Ribeirão Corrente";1,37002058524707;-0,0407055892422526;0,874987668171095;-0,824565580438233;-0,341693714848504;0,261932255687454;-0,594575300308978;0,297801249424476;0,110924028417589
"Ribeirão do Sul";1,17816290234785;0,122516963688337;-0,26744190201181;0,234758201443236;-0,277971955246532;-0,0274478696471843;0,192698007871902;0,157883709332749;0,0117679632852703
"Ribeirão dos Índios";1,19917263177201;0,197907897785989;-0,38829810384818;0,42485921269171;0,68882282201282;0,0149035109934254;0,662468073509238;0,143615793353456;0,0175210168363731
"Ribeirão Grande";2,10803735404172;-2,15648793691452;-2,63958085513177;1,90135858625479;-1,09111787273551;-0,0748565940641938;0,0339251379101149;-0,076398800175176;0,0382448412809043
"Rifaina";0,87510104406128;0,107246491251023;-0,295217929735351;0,754284109443673;0,99893712864885;0,135905649257289;-0,000488615921928379;0,381132981616398;0,173743237255934
"Rincão";1,10297906810666;0,0609197216731415;0,950342253344083;-0,686534763226363;-0,453399606888618;0,0931022832761512;0,359736175851723;-0,168848346798936;0,000244379951300389
"Rinópolis";0,386750892411675;0,823283832890321;-0,0672453013194944;0,305800857552804;0,163090523026999;-0,187210614307686;0,374834553136148;0,0835219849403;-0,0481264856122914
"Rio das Pedras";-1,98601538949113;0,764782451101166;0,24262373232358;0,488848701615327;0,166731690306224;-0,107943659774404;0,0381577603484639;0,285150923496857;-0,112796795022941
"Rio Grande da Serra";-5,41531178572996;0,813232455864609;-0,823673242233468;0,213478999637778;-1,03833004347775;7,69645593925542;0,328743094398656;-1,18304354620888;0,933126763087836
"Riolândia";1,06561144298864;0,166777436871108;0,657830902437146;-0,577772580531578;-0,528181965816562;-0,126272400272647;0,366009318730377;-0,154899998916654;-0,0218201280858822
"Riversul";0,827326676944062;0,412892195362901;-0,196830113705244;0,729147501633542;-0,601480196371404;-0,219862560364558;0,31773720844184;0,176662602069749;0,0103563898651447
"Rosana";-1,07512687185637;0,719898688173357;-1,09261130679467;0,277655216408461;-0,242207735589521;-0,962367552485432;-0,310043899113267;0,642906667795835;-0,224405645549266
"Roseira";-0,615788513203921;1,38910289461938;0,507336950147846;0,969174432085739;0,133522685320698;0,0728286553877109;-0,14028648362414;0,595408722708362;0,114310891408191
"Rubiácea";2,6969391444729;-1,81220785661741;-1,1151576243376;-0,149098810892363;0,0651071564333423;0,33200269440405;0,102092557666993;-0,154050249879698;-0,0299114150536281
"Rubinéia";1,14768137577922;0,0625613190468988;-0,28558660485398;0,216356835057401;0,554724676364492;0,034712170975946;-0,215212547211457;0,34107556814003;0,172074280026404
"Sabino";1,43473797028722;0,21634475742734;0,686315212491863;-0,837711484360207;0,183009836713355;0,0798404647483105;1,04152850625591;-0,223594966850681;-0,0726201095496055
"Sagres";1,31579128242786;-0,163559432473014;-0,959158147931205;0,643584296820145;0,524227285360801;0,0328779247436737;0,190915830239828;0,22663349380898;0,0621013593746121
"Sales";0,799306300635714;0,835745382153299;0,406714042315669;-0,439990679594614;0,138126032754191;-0,151255026485409;0,685869111294912;0,0336812377851165;0,0324423849930099
"Sales Oliveira";0,452286534978811;0,665326109716837;0,814712867036951;-0,584524842693527;0,0541402334154138;0,00481249901987518;-0,356041457320785;0,22691600388175;0,0477863836853405
"Salesópolis";0,930964755096632;-0,478832218915891;0,338051357650724;-0,111140982045589;-1,24403728511285;-0,0442467042078693;-0,777565484240307;-0,00318336818423488;0,07151729185141
"Salmourão";1,09338050122179;0,373620171988078;0,128383252243801;-0,474709895849921;0,63341269713568;0,14107389279441;0,220233171471966;0,100961923330208;0,0210654395897456
"Saltinho";0,0834282934357034;0,663290185115621;-0,381928549163366;1,25155631655141;0,159401837814133;0,153909944363734;0,199954536446979;0,385798513874037;0,111833351050707
"Salto de Pirapora";-1,69175631175194;0,00257055122749833;0,00683881763207786;0,956431941786598;-0,713601201286321;-0,0730356566041198;-0,434471884755794;-0,376441933686345;0,077154057432313
"Salto Grande";0,184500785463274;0,839821302083104;0,358109302012825;0,465501836298056;0,214547782069073;0,0347989566313866;0,158640463614041;0,276223720096776;0,0563537025137516
"Sandovalina";0,865123762982282;-0,231806574366304;-0,51698991332866;0,717599764859424;-0,257608268743014;-0,15907989606256;-0,658761297775705;0,734117983563273;0,0463616561372635
"Santa Adélia";0,982503362211321;0,0380455620648008;1,14354974581658;-2,01480223939919;0,501582826332756;0,254834475744789;-0,579420140483477;-0,139289201662925;0,0582759035983818
"Santa Albertina";1,45805022434099;-0,193489061970388;0,478991566193077;-1,02979101327839;0,510230482185775;0,27471185442815;-0,767215311757258;0,203663303051328;0,144764936885476
"Santa Branca";-0,234873647660646;0,907169667532231;0,532034606639419;0,435308544060235;-0,139646790718995;-0,09468585732244;-0,550663045690539;0,342161985494825;0,179454991210469
"Santa Clara d'Oeste";1,2151541366466;0,0448430603089964;-0,55849060258534;0,69045376589714;0,120214787914249;-0,0500765666851622;0,307006584902344;0,251539347163636;0,074919973169142
"Santa Cruz da Conceição";1,41708811404151;-0,138773910324202;-0,0560929717298895;0,0222891513936391;-0,832434289395898;0,00276674938597254;0,356765889495931;0,0553732081473204;0,046844455638386
"Santa Cruz da Esperança";1,34257622023323;0,201838382677141;0,384113167851475;0,143457582086913;-1,19846421697116;-0,081820165062774;0,164291649340975;0,243090928001274;0,0541401520085219
"Santa Cruz das Palmeiras";-0,600817854005076;0,55110093555703;0,883587175314787;-0,759904096703953;0,295851647199898;0,185106638424499;-0,582176792546986;-0,363491434526658;-0,0373195451019734
"Santa Cruz do Rio Pardo";-1,08707387863284;-0,794177333851465;-0,187638585530594;-0,00165121092838103;1,09801540896928;-0,518432017952883;-0,630833933998276;-0,336635083144128;-0,447756894614399
"Santa Ernestina";-0,0504770690964412;1,82053825268601;-0,12480584780924;0,151127922868898;-0,0433857444031302;-0,308163194400864;0,568548466053084;0,270360125719369;0,0162959223171799
"Santa Fé do Sul";-1,83289340032064;0,343577941060854;-0,164684262006167;0,858247521664656;0,670961427118702;0,0359063219193077;-0,0857751507230224;0,0897706931890304;0,355414213731328
"Santa Gertrudes";-1,89843312440804;1,30036828977538;0,125621783526019;0,655369455311527;0,139671248253717;0,689235853934327;0,0241083364756326;0,213863588402365;0,335810171412876
"Santa Isabel";-2,14749701591487;-0,397776489922203;-0,0340665117686604;1,12094097595954;-0,567584569833045;-0,269294667136822;-0,500963652187527;-0,57419182476113;-0,0368030389777865
"Santa Lucia";0,679270458622549;0,574579868322864;-0,0301095714111042;-0,0246921324319618;0,84394666600764;0,193635287690945;0,988681506197251;-0,142174620231934;-0,062648088277598
"Santa Maria da Serra";0,850660447546906;0,562520192666445;0,426831525055894;0,225260114087572;0,212853951180116;-0,00835426376162968;0,916614737869991;0,034317049398136;-0,0291111417880527
"Santa Mercedes";1,87228407524662;0,0254827725199176;1,04742773627278;-1,82723063954033;0,103627679183678;0,288817662551236;-0,030797002037684;-0,043080937188424;0,0429479889453397
"Santa Rita do Passa Quatro";-0,670574161933634;0,369208732111809;0,547670118832573;0,211302412359629;-0,0395916083537928;-0,547305506503064;0,424529892807729;-0,21622899946113;0,016217922275874
"Santa Rita d'Oeste";2,18573458274994;-1,68543904439213;-2,52855010823159;1,02884627393976;1,90360031733005;0,304486690534288;0,338677752117276;-0,0283920691407161;0,0164762308822074
"Santa Rosa do Viterbo";-1,22635469474143;0,877622129682659;0,494350782959168;0,917222805733346;0,24042500763421;-0,111544094441501;-0,119471276215525;0,238926432922874;-0,0357063322974916
"Santa Salete";1,96236682272179;-0,418452002621599;-0,667772556325701;0,31540145176535;-1,3109130887325;-0,126762096861122;1,59824888288663;-0,310229530377864;-0,124396813149985
"Santana da Ponte Pensa";2,27427066835058;-1,18235560218299;-1,36907763448502;0,146281759196021;0,6243756501471;0,237579542455692;0,379365342625613;-0,0898409582258339;-0,0116479864213766
"Santo Anastácio";0,0153545647541615;0,214556285154439;0,552711143012281;-0,121833375929847;0,721432790995694;0,00815200538070193;-1,02088802964024;0,135415861054675;0,0390152928792561
"Santo Antonio da Alegria";2,26229650307546;-1,45302776842638;-0,572193299556173;-0,418960060331258;0,919375110562565;0,442503168770654;0,219392066933711;-0,240465514987691;-0,0383224689548073
"Santo Antonio de Posse";-0,848537521964101;0,749393142475984;0,279619849003536;-0,212571041010259;-0,0610825767303092;0,271006511687596;-0,415471142380613;0,119207449819194;0,182331189802521
"Santo Antonio do Aracanguá";1,35555618449453;-0,477326530396811;0,212290984288247;-0,858174771074726;0,0950106001176301;-0,0496064292863674;-0,364271265163089;0,162744604561682;0,0981223259054253
"Santo Antonio do Jardim";1,40488724821388;-0,357676046681227;0,159795283538164;-0,36629342902204;-1,50610199542831;0,243842760622902;-0,954361865228626;0,282420330963993;0,113779622677324
"Santo Antonio do Pinhal";0,640300209544626;0,177498375654951;-0,461905869521235;0,956993590670112;-1,47745857128181;-0,0990008678250743;-0,6999699782259;0,457795048319222;0,215125166339665
"Santo Expedito";0,297085257213738;1,37246813111874;0,320554514206647;0,440925398586393;-0,189909532584248;-0,146069366803769;0,246150027480816;0,450169095431655;0,0863723469622871
"Santópolis do Aguapeí";0,466498784784492;0,98380623817401;0,365413280429884;-0,0331641509004907;0,72591978664636;0,068364996998311;0,0674600752892607;0,357263807041201;0,139192431029936
"São Bento do Sapucaí";0,960518877674118;-0,436122386725494;-0,738355814263042;1,17437205743092;-1,94645087280152;-0,196363823737031;-0,242981290281723;0,118395467282396;0,0554845792033303
"São Francisco";1,50560174700951;-0,164997802341531;-0,549641579568571;0,335171239698137;0,288007707177333;0,187078620103663;1,38301696165704;-0,201477075654399;-0,0631195717621088
"São João da Boa Vista";-4,29190412118799;-1,2551485316976;0,38263979920993;-0,33528610184365;0,293820302559526;-0,952318889302206;-0,548740962542094;-1,09479586263354;-0,15378000888423
"São João das Duas Pontes";1,80254601460857;-0,695617462925702;-0,5795542852226;0,260100852601348;0,682572673647475;0,278736386627275;0,530302215814143;-0,0145643415866234;0,018625153370373
"São João de Iracema";1,97692103771795;-0,838748040780592;-1,26024489810291;0,134148745503086;1,56598164521762;0,230316357279419;0,910374238968742;-0,146212794985295;-0,0152831819311837
"São João do Pau d'Alho";1,01315751991523;0,38276499114454;-0,396267917009347;0,564205406052052;0,267660025615717;-0,0301910534029509;0,432441629989534;0,266853582533473;0,0288430107806392
"São Joaquim da Barra";-2,41261010081104;0,343323002555931;0,701153579621405;0,736219835554757;0,243332001689358;-0,299439331500103;-0,0563651662773272;-0,19696990620349;-0,482313937742982
